"UserID","WithdrawalID","SummaryDate","ProcessDate","ProcessTime","PayMeth","PayMethCat","CardType","Amount","Status"
20500,85404,2018-07-12,2018-07-12,"09:30:45","Banktransfer","Bank Transfer","Und",200,"S"
59212,85406,2018-07-12,2018-07-12,"10:43:57","Banktransfer","Bank Transfer","Und",500,"R"
39739,85407,2018-07-12,2018-07-12,"10:50:22","PayPal","eWallet","Und",100,"R"
39739,85409,2018-07-12,2018-07-12,"11:17:32","PayPal","eWallet","Und",300,"R"
59212,85410,2018-07-12,2018-07-12,"11:39:07","Banktransfer","Bank Transfer","Und",150,"R"
39739,85413,2018-07-12,2018-07-12,"12:47:21","PayPal","eWallet","Und",300,"R"
39739,85414,2018-07-12,2018-07-12,"12:59:34","PayPal","eWallet","Und",100,"R"
59212,85415,2018-07-12,2018-07-12,"14:38:07","Banktransfer","Bank Transfer","Und",400,"R"
47892,85416,2018-07-12,2018-07-12,"15:58:36","Banktransfer","Bank Transfer","Und",50,"R"
47892,85417,2018-07-12,2018-07-12,"16:55:08","Banktransfer","Bank Transfer","Und",100,"R"
36647,85424,2018-07-12,2018-07-12,"21:29:09","Banktransfer","Bank Transfer","Und",100,"R"
53751,85425,2018-07-12,2018-07-12,"21:50:25","Banktransfer","Bank Transfer","Und",250,"S"
18097,85427,2018-07-12,2018-07-12,"22:09:16","VISA","EEA debit/credit card","Und",37.06402,"R"
64699,85432,2018-07-12,2018-07-12,"23:45:13","PayPal","eWallet","Und",791.49592,"S"
64699,85433,2018-07-12,2018-07-12,"23:45:36","PayPal","eWallet","Und",67.84251,"R"
64699,85434,2018-07-12,2018-07-12,"23:45:55","PayPal","eWallet","Und",45.22834,"R"
54591,85437,2018-07-13,2018-07-13,"00:40:07","Banktransfer","Bank Transfer","Und",500,"S"
59212,85438,2018-07-13,2018-07-13,"00:53:53","Banktransfer","Bank Transfer","Und",1200,"R"
64699,85443,2018-07-13,2018-07-13,"01:28:50","PayPal","eWallet","Und",565.35423,"R"
64699,85444,2018-07-13,2018-07-13,"01:29:07","PayPal","eWallet","Und",56.53542,"R"
18097,85451,2018-07-13,2018-07-13,"08:39:00","VISA","EEA debit/credit card","Und",47.06794,"R"
18097,85453,2018-07-13,2018-07-13,"10:38:44","VISA","EEA debit/credit card","Und",61.65328,"R"
47892,85454,2018-07-13,2018-07-13,"10:44:13","Banktransfer","Bank Transfer","Und",200,"R"
59212,85455,2018-07-13,2018-07-13,"11:42:17","Banktransfer","Bank Transfer","Und",3200,"R"
59212,85456,2018-07-13,2018-07-13,"11:42:44","Banktransfer","Bank Transfer","Und",100,"R"
59212,85457,2018-07-13,2018-07-13,"11:43:04","Banktransfer","Bank Transfer","Und",50,"R"
59212,85459,2018-07-13,2018-07-13,"12:32:07","Banktransfer","Bank Transfer","Und",450,"R"
47892,85465,2018-07-13,2018-07-13,"14:25:41","Banktransfer","Bank Transfer","Und",150,"R"
2822,85466,2018-07-13,2018-07-13,"14:31:35","PayPal","eWallet","Und",40,"S"
47892,85467,2018-07-13,2018-07-13,"14:36:16","Banktransfer","Bank Transfer","Und",600,"R"
47892,85468,2018-07-13,2018-07-13,"14:39:28","Banktransfer","Bank Transfer","Und",200,"R"
59212,85469,2018-07-13,2018-07-13,"15:17:08","Banktransfer","Bank Transfer","Und",1000,"R"
41630,85473,2018-07-13,2018-07-13,"16:42:35","Banktransfer","Bank Transfer","Und",1000,"S"
18097,85484,2018-07-13,2018-07-13,"20:45:06","VISA","EEA debit/credit card","Und",96.9158,"R"
59212,85485,2018-07-13,2018-07-13,"20:46:26","Banktransfer","Bank Transfer","Und",4500,"R"
3841,85491,2018-07-13,2018-07-13,"22:46:50","PayPal","eWallet","Und",100,"R"
59212,85493,2018-07-13,2018-07-13,"23:54:38","Banktransfer","Bank Transfer","Und",700,"R"
47892,85494,2018-07-14,2018-07-14,"00:01:31","Banktransfer","Bank Transfer","Und",150,"R"
64699,85495,2018-07-14,2018-07-14,"01:32:27","PayPal","eWallet","Und",90.50842,"R"
64699,85496,2018-07-14,2018-07-14,"02:04:04","PayPal","eWallet","Und",599.61826,"R"
64699,85498,2018-07-14,2018-07-14,"03:14:07","PayPal","eWallet","Und",113.13552,"R"
47892,85500,2018-07-14,2018-07-14,"08:25:58","Banktransfer","Bank Transfer","Und",100,"R"
18097,85503,2018-07-14,2018-07-14,"10:52:29","VISA","EEA debit/credit card","Und",99.61576,"R"
39739,85507,2018-07-14,2018-07-14,"12:25:30","PayPal","eWallet","Und",150,"R"
39739,85508,2018-07-14,2018-07-14,"12:50:50","PayPal","eWallet","Und",100,"R"
18097,85509,2018-07-14,2018-07-14,"13:12:07","VISA","EEA debit/credit card","Und",133.15313,"R"
62353,85513,2018-07-14,2018-07-14,"16:47:47","Banktransfer","Bank Transfer","Und",200,"R"
63058,85516,2018-07-14,2018-07-14,"17:59:17","PayPal","eWallet","Und",561.89,"S"
15057,85517,2018-07-14,2018-07-14,"18:00:26","Banktransfer","Bank Transfer","Und",120,"S"
19450,85519,2018-07-14,2018-07-14,"18:14:07","Banktransfer","Bank Transfer","Und",50,"S"
2092,85522,2018-07-14,2018-07-14,"19:31:31","VISA","EEA debit/credit card","Und",678.81312,"R"
65302,85523,2018-07-14,2018-07-14,"19:47:17","Banktransfer","Bank Transfer","Und",240,"S"
33073,85524,2018-07-14,2018-07-14,"20:31:49","VISA","EEA debit/credit card","Und",50,"S"
18097,85526,2018-07-14,2018-07-14,"20:44:56","VISA","EEA debit/credit card","Und",147.03734,"R"
18097,85527,2018-07-14,2018-07-14,"21:58:17","VISA","EEA debit/credit card","Und",116.92567,"R"
64699,85528,2018-07-14,2018-07-14,"22:57:44","PayPal","eWallet","Und",113.13552,"R"
2092,85530,2018-07-15,2018-07-15,"05:10:31","VISA","EEA debit/credit card","Und",565.6776,"S"
18097,85533,2018-07-15,2018-07-15,"09:02:17","VISA","EEA debit/credit card","Und",99.52966,"R"
47892,85534,2018-07-15,2018-07-15,"09:04:57","Banktransfer","Bank Transfer","Und",500,"R"
49814,85536,2018-07-15,2018-07-15,"09:53:53","PayPal","eWallet","Und",50,"S"
18097,85539,2018-07-15,2018-07-15,"12:40:07","VISA","EEA debit/credit card","Und",61.5026,"S"
47892,85542,2018-07-15,2018-07-15,"13:52:43","Banktransfer","Bank Transfer","Und",480,"R"
2092,85545,2018-07-15,2018-07-15,"15:39:26","VISA","EEA debit/credit card","Und",113.13552,"S"
64699,85546,2018-07-15,2018-07-15,"15:47:33","PayPal","eWallet","Und",226.27104,"S"
64699,85547,2018-07-15,2018-07-15,"15:47:47","PayPal","eWallet","Und",56.56776,"R"
3841,85550,2018-07-15,2018-07-15,"16:30:18","PayPal","eWallet","Und",25,"R"
69970,85553,2018-07-15,2018-07-15,"17:50:48","PayPal","eWallet","Und",60,"S"
49814,85560,2018-07-15,2018-07-15,"18:33:46","PayPal","eWallet","Und",30,"S"
14395,85561,2018-07-15,2018-07-15,"18:34:13","Banktransfer","Bank Transfer","Und",100,"S"
33073,85565,2018-07-15,2018-07-15,"18:48:06","VISA","EEA debit/credit card","Und",10,"S"
9316,85570,2018-07-15,2018-07-15,"18:58:32","VISA","EEA debit/credit card","Und",20,"S"
64699,85572,2018-07-15,2018-07-15,"19:01:58","PayPal","eWallet","Und",113.13552,"S"
15735,85576,2018-07-15,2018-07-15,"19:13:28","PayPal","eWallet","Und",70.34,"S"
20775,85577,2018-07-15,2018-07-15,"19:14:10","PayPal","eWallet","Und",50,"S"
54822,85580,2018-07-15,2018-07-15,"19:16:29","Banktransfer","Bank Transfer","Und",100,"S"
28729,85582,2018-07-15,2018-07-15,"19:17:18","Banktransfer","Bank Transfer","Und",523,"S"
41038,85587,2018-07-15,2018-07-15,"19:20:16","Banktransfer","Bank Transfer","Und",75,"S"
25754,85588,2018-07-15,2018-07-15,"19:20:19","VISA","EEA debit/credit card","Und",43.47,"S"
25754,85589,2018-07-15,2018-07-15,"19:21:16","VISA","EEA debit/credit card","Und",25,"S"
40123,85598,2018-07-15,2018-07-15,"19:33:42","Banktransfer","Bank Transfer","Und",160,"S"
9223,85604,2018-07-15,2018-07-15,"19:39:48","Banktransfer","Bank Transfer","Und",10,"S"
40849,85606,2018-07-15,2018-07-15,"19:40:55","Moneybookers","eWallet","Und",40,"S"
62353,85607,2018-07-15,2018-07-15,"19:45:04","Banktransfer","Bank Transfer","Und",600,"S"
12750,85617,2018-07-15,2018-07-15,"19:59:39","Banktransfer","Bank Transfer","Und",511,"S"
2822,85622,2018-07-15,2018-07-15,"20:18:21","PayPal","eWallet","Und",870,"S"
64273,85624,2018-07-15,2018-07-15,"20:24:24","VISA","EEA debit/credit card","Und",679.93825,"S"
65302,85625,2018-07-15,2018-07-15,"20:27:02","Banktransfer","Bank Transfer","Und",100.9,"S"
1460,85629,2018-07-15,2018-07-15,"20:39:18","PayPal","eWallet","Und",30,"S"
14666,85630,2018-07-15,2018-07-15,"20:42:09","Banktransfer","Bank Transfer","Und",200,"S"
56684,85632,2018-07-15,2018-07-15,"20:44:06","PayPal","eWallet","Und",75,"S"
62353,85638,2018-07-15,2018-07-15,"21:09:09","Banktransfer","Bank Transfer","Und",100,"R"
59212,85645,2018-07-15,2018-07-15,"21:32:18","Banktransfer","Bank Transfer","Und",2500,"R"
59212,85649,2018-07-15,2018-07-15,"21:57:20","Banktransfer","Bank Transfer","Und",3200,"R"
39046,85653,2018-07-15,2018-07-15,"22:10:29","PayPal","eWallet","Und",1000.22,"S"
64699,85654,2018-07-15,2018-07-15,"22:10:53","PayPal","eWallet","Und",56.56776,"R"
64699,85655,2018-07-15,2018-07-15,"22:11:08","PayPal","eWallet","Und",39.59743,"R"
47892,85657,2018-07-15,2018-07-15,"22:16:45","Banktransfer","Bank Transfer","Und",450,"R"
47892,85659,2018-07-15,2018-07-15,"22:23:32","Banktransfer","Bank Transfer","Und",400,"R"
3681,85661,2018-07-15,2018-07-15,"22:27:07","Banktransfer","Bank Transfer","Und",50,"S"
47892,85662,2018-07-15,2018-07-15,"22:30:34","Banktransfer","Bank Transfer","Und",350,"R"
64699,85663,2018-07-15,2018-07-15,"22:45:59","PayPal","eWallet","Und",226.27104,"S"
42575,85667,2018-07-15,2018-07-15,"23:05:20","PayPal","eWallet","Und",14.07406,"S"
47892,85668,2018-07-15,2018-07-15,"23:11:30","Banktransfer","Bank Transfer","Und",300,"R"
64699,85670,2018-07-15,2018-07-15,"23:16:58","PayPal","eWallet","Und",79.19486,"R"
47892,85672,2018-07-15,2018-07-15,"23:21:55","Banktransfer","Bank Transfer","Und",200,"R"
47892,85673,2018-07-15,2018-07-15,"23:28:49","Banktransfer","Bank Transfer","Und",150,"R"
47892,85674,2018-07-15,2018-07-15,"23:33:52","Banktransfer","Bank Transfer","Und",100,"S"
47892,85675,2018-07-15,2018-07-15,"23:38:53","Banktransfer","Bank Transfer","Und",100,"S"
22127,85678,2018-07-16,2018-07-16,"00:34:26","Banktransfer","Bank Transfer","Und",120,"S"
64699,85680,2018-07-16,2018-07-16,"00:43:35","PayPal","eWallet","Und",79.19486,"R"
63697,85682,2018-07-16,2018-07-16,"01:10:56","VISA","EEA debit/credit card","Und",120,"S"
50849,85683,2018-07-16,2018-07-16,"02:15:22","Banktransfer","Bank Transfer","Und",60,"S"
62443,85686,2018-07-16,2018-07-16,"06:22:40","PayPal","eWallet","Und",20,"S"
55644,85689,2018-07-16,2018-07-16,"07:09:33","Banktransfer","Bank Transfer","Und",205,"S"
55644,85695,2018-07-16,2018-07-16,"08:41:19","Banktransfer","Bank Transfer","Und",15,"R"
55644,85698,2018-07-16,2018-07-16,"09:35:45","Banktransfer","Bank Transfer","Und",10,"R"
47389,85701,2018-07-16,2018-07-16,"10:28:20","VISA","EEA debit/credit card","Und",768,"S"
55644,85702,2018-07-16,2018-07-16,"10:31:56","Banktransfer","Bank Transfer","Und",10,"S"
39739,85704,2018-07-16,2018-07-16,"11:23:06","PayPal","eWallet","Und",50,"R"
59212,85708,2018-07-16,2018-07-16,"12:33:08","Banktransfer","Bank Transfer","Und",700,"R"
59212,85709,2018-07-16,2018-07-16,"12:33:24","Banktransfer","Bank Transfer","Und",100,"R"
3841,85710,2018-07-16,2018-07-16,"12:55:16","PayPal","eWallet","Und",90,"S"
11872,85713,2018-07-16,2018-07-16,"13:12:00","PayPal","eWallet","Und",10,"R"
2152,85714,2018-07-16,2018-07-16,"13:15:23","Banktransfer","Bank Transfer","Und",420,"S"
55659,85716,2018-07-16,2018-07-16,"13:36:34","Neteller","eWallet","Und",10.14,"S"
63058,85719,2018-07-16,2018-07-16,"14:57:57","PayPal","eWallet","Und",200,"S"
34777,85721,2018-07-16,2018-07-16,"15:30:42","PayPal","eWallet","Und",10,"R"
59212,85723,2018-07-16,2018-07-16,"16:06:55","Banktransfer","Bank Transfer","Und",800,"R"
59212,85724,2018-07-16,2018-07-16,"16:07:10","Banktransfer","Bank Transfer","Und",100,"R"
59212,85725,2018-07-16,2018-07-16,"16:07:25","Banktransfer","Bank Transfer","Und",100,"R"
18097,85727,2018-07-16,2018-07-16,"17:21:00","VISA","EEA debit/credit card","Und",31.55567,"S"
59212,85728,2018-07-16,2018-07-16,"17:22:05","Banktransfer","Bank Transfer","Und",4500,"R"
59212,85729,2018-07-16,2018-07-16,"17:28:00","Banktransfer","Bank Transfer","Und",50,"R"
59212,85738,2018-07-16,2018-07-16,"19:55:49","Banktransfer","Bank Transfer","Und",200,"R"
59212,85739,2018-07-16,2018-07-16,"20:17:29","Banktransfer","Bank Transfer","Und",222,"R"
56684,85740,2018-07-16,2018-07-16,"20:20:42","PayPal","eWallet","Und",30,"S"
46185,85744,2018-07-16,2018-07-16,"20:45:24","Banktransfer","Bank Transfer","Und",70,"S"
59212,85748,2018-07-16,2018-07-16,"21:38:00","Banktransfer","Bank Transfer","Und",322,"R"
62353,85750,2018-07-16,2018-07-16,"22:07:21","Banktransfer","Bank Transfer","Und",400,"S"
61454,85762,2018-07-17,2018-07-17,"01:46:40","Banktransfer","Bank Transfer","Und",8250,"S"
47892,85771,2018-07-17,2018-07-17,"12:32:32","Banktransfer","Bank Transfer","Und",200,"R"
59212,85775,2018-07-17,2018-07-17,"14:17:27","Banktransfer","Bank Transfer","Und",500,"R"
55635,85777,2018-07-17,2018-07-17,"14:57:13","Banktransfer","Bank Transfer","Und",340,"S"
16298,85781,2018-07-17,2018-07-17,"15:39:08","Banktransfer","Bank Transfer","Und",408.5,"S"
11872,85783,2018-07-17,2018-07-17,"16:01:53","PayPal","eWallet","Und",10,"S"
47892,85784,2018-07-17,2018-07-17,"16:22:22","Banktransfer","Bank Transfer","Und",150,"S"
59212,85785,2018-07-17,2018-07-17,"17:39:11","Banktransfer","Bank Transfer","Und",1500,"R"
2092,85793,2018-07-17,2018-07-17,"20:29:15","VISA","EEA debit/credit card","Und",113.17157,"R"
18097,85805,2018-07-17,2018-07-17,"22:32:46","VISA","EEA debit/credit card","Und",68.13224,"R"
3005,85810,2018-07-17,2018-07-17,"23:52:49","PayPal","eWallet","Und",35,"S"
62353,85813,2018-07-17,2018-07-17,"23:58:43","Banktransfer","Bank Transfer","Und",250,"S"
56684,85814,2018-07-18,2018-07-18,"00:03:52","PayPal","eWallet","Und",40,"S"
37018,85818,2018-07-18,2018-07-18,"01:47:24","VISA","EEA debit/credit card","Und",45.26863,"S"
2092,85820,2018-07-18,2018-07-18,"02:53:52","VISA","EEA debit/credit card","Und",135.80588,"R"
13996,85826,2018-07-18,2018-07-18,"12:35:05","Banktransfer","Bank Transfer","Und",250,"R"
13996,85828,2018-07-18,2018-07-18,"13:38:40","Banktransfer","Bank Transfer","Und",260,"R"
54067,85830,2018-07-18,2018-07-18,"14:33:30","PayPal","eWallet","Und",450,"S"
63058,85832,2018-07-18,2018-07-18,"15:02:40","PayPal","eWallet","Und",150.05,"S"
2092,85833,2018-07-18,2018-07-18,"16:11:02","VISA","EEA debit/credit card","Und",281.92238,"R"
18097,85836,2018-07-18,2018-07-18,"18:19:41","VISA","EEA debit/credit card","Und",146.16168,"R"
53751,85844,2018-07-18,2018-07-18,"19:49:48","Banktransfer","Bank Transfer","Und",2500,"S"
12571,85847,2018-07-18,2018-07-18,"20:40:00","PayPal","eWallet","Und",50,"S"
2092,85849,2018-07-18,2018-07-18,"21:03:34","VISA","EEA debit/credit card","Und",169.15343,"R"
18097,85852,2018-07-18,2018-07-18,"21:30:07","VISA","EEA debit/credit card","Und",92.7618,"R"
16895,85855,2018-07-18,2018-07-18,"21:48:00","Banktransfer","Bank Transfer","Und",30,"S"
18097,85858,2018-07-18,2018-07-18,"22:49:25","VISA","EEA debit/credit card","Und",69.46622,"R"
6478,85860,2018-07-18,2018-07-18,"23:13:29","PayPal","eWallet","Und",40,"S"
18097,85862,2018-07-18,2018-07-18,"23:35:56","VISA","EEA debit/credit card","Und",78.01886,"R"
11504,85866,2018-07-19,2018-07-19,"01:15:48","Banktransfer","Bank Transfer","Und",108.2221,"R"
1089,85873,2018-07-19,2018-07-19,"07:27:42","Neteller","eWallet","Und",11,"S"
39739,85876,2018-07-19,2018-07-19,"09:02:50","PayPal","eWallet","Und",50,"R"
39739,85878,2018-07-19,2018-07-19,"09:20:06","PayPal","eWallet","Und",50,"R"
39739,85880,2018-07-19,2018-07-19,"10:34:08","PayPal","eWallet","Und",100,"R"
2092,85887,2018-07-19,2018-07-19,"14:55:50","VISA","EEA debit/credit card","Und",280.73535,"R"
2092,85889,2018-07-19,2018-07-19,"16:18:09","VISA","EEA debit/credit card","Und",168.44121,"R"
2092,85897,2018-07-19,2018-07-19,"18:19:20","VISA","EEA debit/credit card","Und",84.22061,"R"
2092,85909,2018-07-19,2018-07-19,"20:33:38","VISA","EEA debit/credit card","Und",112.29414,"R"
6478,85911,2018-07-19,2018-07-19,"20:51:02","PayPal","eWallet","Und",30,"R"
18097,85914,2018-07-19,2018-07-19,"21:08:21","VISA","EEA debit/credit card","Und",59.63715,"R"
6478,85922,2018-07-19,2018-07-19,"23:01:46","PayPal","eWallet","Und",35,"S"
62353,85934,2018-07-20,2018-07-20,"10:26:19","Banktransfer","Bank Transfer","Und",100,"R"
2092,85938,2018-07-20,2018-07-20,"13:33:45","VISA","EEA debit/credit card","Und",145.98238,"R"
6918,85941,2018-07-20,2018-07-20,"16:10:45","Banktransfer","Bank Transfer","Und",20.06011,"R"
2092,85944,2018-07-20,2018-07-20,"16:36:14","VISA","EEA debit/credit card","Und",112.29414,"R"
62353,85958,2018-07-21,2018-07-21,"00:12:04","Banktransfer","Bank Transfer","Und",200,"S"
45601,85959,2018-07-21,2018-07-21,"01:36:22","VISA","EEA debit/credit card","Und",154.3085,"R"
45601,85960,2018-07-21,2018-07-21,"01:36:47","VISA","EEA debit/credit card","Und",154.3085,"S"
41630,85961,2018-07-21,2018-07-21,"05:31:13","Banktransfer","Bank Transfer","Und",950,"R"
41630,85963,2018-07-21,2018-07-21,"07:07:23","Banktransfer","Bank Transfer","Und",900,"R"
41630,85964,2018-07-21,2018-07-21,"07:16:01","Banktransfer","Bank Transfer","Und",800,"S"
2092,85975,2018-07-21,2018-07-21,"15:18:18","VISA","EEA debit/credit card","Und",134.75297,"R"
2092,85990,2018-07-21,2018-07-21,"20:19:42","VISA","EEA debit/credit card","Und",190.90004,"R"
14666,85991,2018-07-21,2018-07-21,"21:12:11","Banktransfer","Bank Transfer","Und",100,"S"
2092,86024,2018-07-22,2018-07-22,"16:28:05","VISA","EEA debit/credit card","Und",224.58828,"R"
24416,86026,2018-07-22,2018-07-22,"17:54:49","Banktransfer","Bank Transfer","Und",266.26296,"S"
56441,86028,2018-07-22,2018-07-22,"18:25:36","Banktransfer","Bank Transfer","Und",550,"R"
5210,86029,2018-07-22,2018-07-22,"18:51:34","VISA","EEA debit/credit card","Und",4491.76564,"S"
2822,86048,2018-07-22,2018-07-22,"22:57:33","PayPal","eWallet","Und",104,"S"
56441,86050,2018-07-22,2018-07-22,"23:17:21","Banktransfer","Bank Transfer","Und",300.63,"S"
28301,86055,2018-07-23,2018-07-23,"00:02:20","VISA","EEA debit/credit card","Und",200,"R"
17612,86071,2018-07-23,2018-07-23,"08:21:18","Banktransfer","Bank Transfer","Und",200,"R"
3841,86075,2018-07-23,2018-07-23,"09:12:42","PayPal","eWallet","Und",80,"R"
39739,86078,2018-07-23,2018-07-23,"09:46:49","PayPal","eWallet","Und",20,"R"
62443,86080,2018-07-23,2018-07-23,"10:29:54","PayPal","eWallet","Und",100,"R"
39739,86082,2018-07-23,2018-07-23,"11:06:35","PayPal","eWallet","Und",40,"R"
39739,86085,2018-07-23,2018-07-23,"11:53:41","PayPal","eWallet","Und",20,"R"
62353,86088,2018-07-23,2018-07-23,"12:22:07","Banktransfer","Bank Transfer","Und",100,"R"
39739,86090,2018-07-23,2018-07-23,"12:32:44","PayPal","eWallet","Und",100,"R"
62353,86091,2018-07-23,2018-07-23,"12:46:37","Banktransfer","Bank Transfer","Und",100,"R"
39739,86093,2018-07-23,2018-07-23,"13:04:08","PayPal","eWallet","Und",70,"R"
11872,86098,2018-07-23,2018-07-23,"15:57:50","PayPal","eWallet","Und",10,"R"
2092,86101,2018-07-23,2018-07-23,"16:22:50","VISA","EEA debit/credit card","Und",448.13152,"R"
62443,86103,2018-07-23,2018-07-23,"16:41:06","PayPal","eWallet","Und",50,"S"
63058,86104,2018-07-23,2018-07-23,"16:57:39","PayPal","eWallet","Und",50,"S"
62353,86108,2018-07-23,2018-07-23,"17:49:46","Banktransfer","Bank Transfer","Und",200,"R"
28708,86112,2018-07-23,2018-07-23,"18:45:51","VISA","EEA debit/credit card","Und",35,"S"
59477,86113,2018-07-23,2018-07-23,"19:22:58","Banktransfer","Bank Transfer","Und",40,"S"
20775,86116,2018-07-23,2018-07-23,"20:25:05","PayPal","eWallet","Und",10,"S"
62353,86117,2018-07-23,2018-07-23,"20:54:05","Banktransfer","Bank Transfer","Und",100,"R"
1089,86120,2018-07-23,2018-07-23,"21:26:19","Neteller","eWallet","Und",33,"S"
62443,86125,2018-07-23,2018-07-23,"22:08:13","PayPal","eWallet","Und",400,"S"
50849,86129,2018-07-23,2018-07-23,"23:02:03","Banktransfer","Bank Transfer","Und",90,"S"
39091,86131,2018-07-23,2018-07-23,"23:19:09","PayPal","eWallet","Und",26.51,"S"
18097,86133,2018-07-23,2018-07-23,"23:22:00","VISA","EEA debit/credit card","Und",31.5592,"R"
39091,86134,2018-07-23,2018-07-23,"23:36:20","PayPal","eWallet","Und",24,"S"
53751,86135,2018-07-23,2018-07-23,"23:37:56","Banktransfer","Bank Transfer","Und",800,"S"
55272,86145,2018-07-24,2018-07-24,"04:44:10","VISA","EEA debit/credit card","Und",784.23017,"R"
55272,86146,2018-07-24,2018-07-24,"05:00:43","VISA","EEA debit/credit card","Und",840.24661,"R"
21620,86150,2018-07-24,2018-07-24,"10:30:24","VISA","EEA debit/credit card","Und",70,"S"
11872,86151,2018-07-24,2018-07-24,"10:32:37","PayPal","eWallet","Und",10,"R"
18097,86156,2018-07-24,2018-07-24,"13:34:22","VISA","EEA debit/credit card","Und",66.7362,"R"
17612,86160,2018-07-24,2018-07-24,"15:20:58","Banktransfer","Bank Transfer","Und",600,"S"
11872,86162,2018-07-24,2018-07-24,"15:36:13","PayPal","eWallet","Und",10,"R"
65302,86163,2018-07-24,2018-07-24,"15:52:13","Banktransfer","Bank Transfer","Und",100,"S"
11872,86164,2018-07-24,2018-07-24,"16:22:52","PayPal","eWallet","Und",10,"R"
11872,86166,2018-07-24,2018-07-24,"16:47:24","PayPal","eWallet","Und",10,"S"
55272,86167,2018-07-24,2018-07-24,"16:51:27","VISA","EEA debit/credit card","Und",1120.46941,"R"
62443,86168,2018-07-24,2018-07-24,"17:29:27","PayPal","eWallet","Und",30,"R"
5210,86169,2018-07-24,2018-07-24,"18:02:19","VISA","EEA debit/credit card","Und",4481.87764,"S"
55272,86172,2018-07-24,2018-07-24,"19:23:53","VISA","EEA debit/credit card","Und",560.23471,"R"
50849,86173,2018-07-24,2018-07-24,"19:58:09","Banktransfer","Bank Transfer","Und",100,"S"
46725,86175,2018-07-24,2018-07-24,"20:28:08","Banktransfer","Bank Transfer","Und",130,"S"
55272,86179,2018-07-24,2018-07-24,"23:14:52","VISA","EEA debit/credit card","Und",296.09525,"R"
29382,86181,2018-07-24,2018-07-24,"23:46:12","Banktransfer","Bank Transfer","Und",90,"S"
23099,86183,2018-07-25,2018-07-25,"00:38:44","Banktransfer","Bank Transfer","Und",450,"R"
2092,86194,2018-07-25,2018-07-25,"10:17:22","VISA","EEA debit/credit card","Und",224.52336,"R"
62443,86207,2018-07-25,2018-07-25,"17:56:58","PayPal","eWallet","Und",50,"S"
61348,86208,2018-07-25,2018-07-25,"18:05:07","Banktransfer","Bank Transfer","Und",350,"S"
15573,86216,2018-07-25,2018-07-25,"22:42:39","PayPal","eWallet","Und",150,"S"
49880,86217,2018-07-25,2018-07-25,"23:01:55","Banktransfer","Bank Transfer","Und",14.1,"S"
58498,86224,2018-07-26,2018-07-26,"00:57:39","PayPal","eWallet","Und",150,"S"
56441,86225,2018-07-26,2018-07-26,"00:59:00","Banktransfer","Bank Transfer","Und",300,"R"
47892,86229,2018-07-26,2018-07-26,"09:32:04","Banktransfer","Bank Transfer","Und",150,"R"
47892,86230,2018-07-26,2018-07-26,"09:48:45","Banktransfer","Bank Transfer","Und",100,"R"
62141,86232,2018-07-26,2018-07-26,"13:01:53","PayPal","eWallet","Und",61.88725,"S"
63058,86234,2018-07-26,2018-07-26,"13:19:51","PayPal","eWallet","Und",20.18,"S"
8871,86240,2018-07-26,2018-07-26,"17:04:16","Banktransfer","Bank Transfer","Und",101.11,"R"
2092,86242,2018-07-26,2018-07-26,"18:20:18","VISA","EEA debit/credit card","Und",225.04454,"R"
50849,86245,2018-07-26,2018-07-26,"19:42:13","Banktransfer","Bank Transfer","Und",70,"R"
2092,86246,2018-07-26,2018-07-26,"19:46:53","VISA","EEA debit/credit card","Und",900.17818,"R"
47892,86248,2018-07-26,2018-07-26,"21:43:31","Banktransfer","Bank Transfer","Und",80,"R"
58402,86256,2018-07-26,2018-07-26,"23:42:43","Banktransfer","Bank Transfer","Und",904.4,"S"
53751,86258,2018-07-27,2018-07-27,"00:09:14","Banktransfer","Bank Transfer","Und",300,"R"
62353,86259,2018-07-27,2018-07-27,"00:41:14","Banktransfer","Bank Transfer","Und",200,"S"
62353,86266,2018-07-27,2018-07-27,"10:19:57","Banktransfer","Bank Transfer","Und",100,"R"
9915,86267,2018-07-27,2018-07-27,"10:29:04","Banktransfer","Bank Transfer","Und",60,"R"
45601,86268,2018-07-27,2018-07-27,"11:49:36","VISA","EEA debit/credit card","Und",308.157,"S"
47892,86270,2018-07-27,2018-07-27,"12:23:45","Banktransfer","Bank Transfer","Und",100,"R"
47892,86273,2018-07-27,2018-07-27,"13:41:37","Banktransfer","Bank Transfer","Und",90,"R"
2092,86276,2018-07-27,2018-07-27,"14:37:33","VISA","EEA debit/credit card","Und",135.06445,"R"
22595,86288,2018-07-27,2018-07-27,"21:58:37","Banktransfer","Bank Transfer","Und",218.45,"S"
29382,86294,2018-07-28,2018-07-28,"01:58:14","Banktransfer","Bank Transfer","Und",300,"S"
62353,86297,2018-07-28,2018-07-28,"07:58:16","Banktransfer","Bank Transfer","Und",200,"S"
2822,86313,2018-07-28,2018-07-28,"18:51:52","PayPal","eWallet","Und",80,"S"
19450,86321,2018-07-28,2018-07-28,"22:55:05","Banktransfer","Bank Transfer","Und",65,"S"
54591,86322,2018-07-28,2018-07-28,"23:32:35","Banktransfer","Bank Transfer","Und",1400,"R"
7491,86324,2018-07-28,2018-07-28,"23:46:32","Banktransfer","Bank Transfer","Und",400,"S"
